Name	Tags	Address	Apple Maps Link	Latitude	Longitude	Website	Info
Little Miss Cupcape	Bakery	250 Newbury St, Boston, MA 02116	https://maps.apple.com/?address=250%20Newbury%20St,%20Boston,%20MA%20%2002116,%20United%20States&auid=6972620984353489028&ll=42.349480,-71.082667&lsp=9902&q=Little%20Miss%20Cupcape	42.34937191	-71.08264447	https://www.littlemisscupcape.com/	This really is a conventional bakery, but they bake vegan and gluten-free cupcakes and cakes by special order. And they do have Be Free chocolate chip cookie dough available, which is vegan and gluten-free.
Loco Taqueria & Oyster Bar 	Mexican, Seafood	412 W Broadway, Boston, MA 02127	https://maps.apple.com/?address=412%20W%20Broadway,%20Boston,%20MA%20%2002127,%20United%20States&auid=1861141452917555206&ll=42.337072,-71.047702&lsp=9902&q=Loco%20Taqueria%20%26%20Oyster%20Bar	42.33704106	-71.0476475	https://www.locosouthboston.com/menus/	They’re friendly toward dairy-free and gluten-free guests, but be sure to ask questions on their dairy-free options. They clearly label some items, but some of their tacos are also dairy-free, and additional items can be custom ordered with ease.
Lulu Green ⭐️ 	Plant-Based, Drink	246 W Broadway, Boston, MA 02127	https://maps.apple.com/?address=246%20W%20Broadway,%20South%20Boston,%20MA%2002127,%20United%20States&auid=17512455896595344039&ll=42.339619,-71.051681&lsp=9902&q=Lulu%20Green	42.33955317	-71.05170489	https://lulugreen.com/	This is a plant-based cafe with juices, smoothies, handhelds, bowls, and an array of sweet treats from their bakery.
Maggiano's Little Italy	Italian	4 Columbus Ave, Boston, MA 02116	https://maps.apple.com/?address=4%20Columbus%20Ave,%20Boston,%20MA%20%2002116,%20United%20States&auid=12090940431630447587&ll=42.350969,-71.068602&lsp=9902&q=Maggiano's%20Little%20Italy	42.35103294	-71.06853733	https://maggianos-prod.cdn.prismic.io/maggianos-prod/3beab5b6-a20d-466e-9f40-5fa448821abb_Allergen+Guide+for+Website+1.31.23.pdf	More info coming soon...
Más Veggies Vegan Taqueria ⭐️ 	Star, Plant-based, Mexican	57 John F Kennedy St, Cambridge MA 02138	https://maps.apple.com/?address=57%20John%20F%20Kennedy%20St,%20Cambridge,%20MA%20%2002138,%20United%20States&auid=15046570631581522729&ll=42.372510,-71.119703&lsp=9902&q=M%C3%A1s%20Veggies	42.37203373	-71.12079824	https://www.eatmasveggies.com/	This all-vegan taco chain offers tacos, burritos, bowls, nachos, and taco salads with a modern plant-based spin. They’re available at Veggie Grill locations.
Mother Juice ⭐️ 	Star, Drink	291 Newbury St, Boston, MA 02115	https://maps.apple.com/?address=291%20Newbury%20St,%20Boston,%20MA%2002115,%20United%20States&auid=2774191774184435503&ll=42.349091,-71.084983&lsp=9902&q=Mother%20Juice	42.34913437	-71.08498397	https://www.motherjuice.com/allergy-info/	This cafe is dairy-free and mostly vegan (they do use honey in some items, and offer Udi’s gluten-free bread, which contains egg). They serve juices, smoothies, smoothie bowls, toasts, an array of salads, and they offer grab-and-go items including breakfast bowls and healthy gluten-free and vegan baked goodies.
Mother Juice ⭐️ 	Star, Drink	100 Hanover St, Boston, MA 02108	https://maps.apple.com/?address=100%20Hanover%20St,%20Boston,%20MA%20%2002108,%20United%20States&auid=6480368772443761250&ll=42.362169,-71.057491&lsp=9902&q=Mother%20Juice	42.36164051	-71.0563814	https://www.motherjuice.com/allergy-info/	This cafe is dairy-free and mostly vegan (they do use honey in some items, and offer Udi’s gluten-free bread, which contains egg). They serve juices, smoothies, smoothie bowls, toasts, an array of salads, and they offer grab-and-go items including breakfast bowls and healthy gluten-free and vegan baked goodies.
Mother Juice ⭐️ 	Star, Drink	100 High St, Boston, MA 02110	https://maps.apple.com/?address=100%20High%20St,%20Boston,%20MA%20%2002110,%20United%20States&ll=42.354213,-71.055390&q=Dropped%20Pin	42.35447034	-71.05530134	https://www.motherjuice.com/allergy-info/	This cafe is dairy-free and mostly vegan (they do use honey in some items, and offer Udi’s gluten-free bread, which contains egg). They serve juices, smoothies, smoothie bowls, toasts, an array of salads, and they offer grab-and-go items including breakfast bowls and healthy gluten-free and vegan baked goodies.
Mother Juice ⭐️ 	Star, Drink	1350 Massachusetts Ave, Cambridge, MA 02138	https://maps.apple.com/?address=Harvard%20University,%2010%20Holyoke%20St,%20Cambridge,%20MA%20%2002138,%20United%20States&ll=42.372557,-71.118104&q=Dropped%20Pin	42.37269684	-71.11857752	https://www.motherjuice.com/allergy-info/	This cafe is dairy-free and mostly vegan (they do use honey in some items, and offer Udi’s gluten-free bread, which contains egg). They serve juices, smoothies, smoothie bowls, toasts, an array of salads, and they offer grab-and-go items including breakfast bowls and healthy gluten-free and vegan baked goodies.
My Thai Vegan Cafe ⭐️ 	Star, Thai	3 Beach St #2, Boston, MA 02111	https://maps.apple.com/?address=3%20Beach%20St,%20FL%202,%20Boston,%20MA%20%2002111,%20United%20States&auid=13341678790997433722&ll=42.351467,-71.062593&lsp=9902&q=My%20Thai%20Vegan%20Cafe	42.35141707	-71.06260888	https://www.mythaivegancafe.com/	As the name implies, this Thai restaurant is free of dairy, egg, meat, and seafood, and they serve a very big menu of dishes.
Oakleaf Cakes Bake Shop 	Bakery	12 Westland Ave Boston, Massachusetts 02115	https://maps.apple.com/?address=12%20Westland%20Ave,%20Boston,%20MA%20%2002115,%20United%20States&auid=10470353614229262614&ll=42.343282,-71.086636&lsp=9902&q=Oakleaf%20Cakes%20Bake%20Shop	42.34319456	-71.08667856	https://oakleafcakes.com/faq	Their pastry menu includes daily vegan options, often with muffins, cupcakes, and mini cheesecakes.
Pagu 	Japenese, Spanish	310 Massachusetts Ave, Cambridge, MA 02139	https://maps.apple.com/?address=310%20Massachusetts%20Ave,%20Cambridge,%20MA%20%2002139,%20United%20States&auid=4905914160063030408&ll=42.362351,-71.098979&lsp=9902&q=Pagu	42.36239835	-71.09894919	http://www.gopagu.com/	Thanks to Valerie for this recommendation. “They deserve great press for their dairy-free options. A significant portion of their menu is dairy free (including their fantastic chocolate cake for dessert!), and they are excellent when you phone them to place an order in advance.” They serve an innovative fusion dinner menu with Japanese, American, and Spanish influences. They also have a market of goods on site.
Pho Basil	Vietnamese	177 Massachusetts Ave, Boston, MA 02115	https://maps.apple.com/?address=177%20Massachusetts%20Ave,%20Unit%20A,%20Boston,%20MA%2002115,%20United%20States&auid=4606796808939499782&ll=42.345801,-71.087249&lsp=9902&q=Pho%20Basil	42.34580067	-71.08723989	https://phobasilboston.com/all-day-menu/	More info coming soon... 
PlantPub ⭐️ 	Star, Vegan, Lunch/Dinner	675 W Kendall St, Cambridge, MA 02142	https://maps.apple.com/?address=675%20W%20Kendall%20St,%20Cambridge,%20MA%20%2002142,%20United%20States&auid=5473256079554836045&ll=42.364689,-71.082062&lsp=9902&q=PlantPub	42.36463925	-71.08196118	https://plantpub.com/menu	Burgers, pizzas, bowls, bites, and brews are on tap at this vegan Matthew Kenney restaurant.
Playa Bowls	Healthy	277 Huntington Ave, Boston, MA 02115	https://maps.apple.com/?address=277%20Huntington%20Ave,%20Boston,%20MA%2002115,%20United%20States&auid=12815193826027052791&ll=42.342059,-71.086391&lsp=9902&q=Playa%20Bowls	42.34198444	-71.0862083	https://www.playabowls.com/faqs/	See website for more info!
Playa Bowls 	Healthy	71 Mt Auburn St, Cambridge, MA 02138	https://maps.apple.com/?address=71%20Mt%20Auburn%20St,%20Cambridge,%20MA%2002138,%20United%20States&auid=12478826832104017777&ll=42.372034,-71.118330&lsp=9902&q=Playa%20Bowls	42.37209588	-71.1184135	https://www.playabowls.com/faqs/	See website for more info!
PLNT Burger ⭐️	Star, Vegan, Lunch/Dinner	Whole Foods Market, 348 Harrison Ave, Boston, MA 02118	https://maps.apple.com/?address=348%20Harrison%20Ave,%20Boston,%20MA%20%2002118,%20United%20States&auid=14929985339039292649&ll=42.345462,-71.063018&lsp=9902&q=Whole%20Foods%20Market	42.34543607	-71.06277857	https://www.plntburger.com/menu/allergen-information/	This quick serve vegan burger joint is located inside Whole Foods. Their menu includes a selection of burgers, hot dogs, and fries, along with dairy-free soft serve, oatmilk shakes, and cookies for dessert.
Pokeworks 	Poke, Seafood	4 S Market St Boston, MA, 02109		42.35973292	-71.05583556	https://pokeworks.com/nutrition/	All of their signature poke bowls, and pretty much all of their menu is dairy-free, including the Dole Whip for dessert! They offer raw, cooked, and vegan proteins.
Pokeworks 	Poke, Seafood	1440 Massachusetts Ave Cambridge, MA, 02138		42.374294	-71.11915782	https://pokeworks.com/nutrition/	All of their signature poke bowls, and pretty much all of their menu is dairy-free, including the Dole Whip for dessert! They offer raw, cooked, and vegan proteins.
Pokeworks 	Poke, Seafood	433 Brookline Ave. Boston, MA, 02215		42.33845177	-71.10811497	https://pokeworks.com/nutrition/	All of their signature poke bowls, and pretty much all of their menu is dairy-free, including the Dole Whip for dessert! They offer raw, cooked, and vegan proteins.
Puritan & Company	Seafood	1166 Cambridge St, Cambridge, MA 02139		42.37309908	-71.09674876	https://www.puritancambridge.com/	This fine dining spot reportedly accommodates dairy-free guests with ease, and the kitchen maintains an allergen chart of the current menu to help with ordering.
Red White Buddha Ramen ⭐️ 	Japanese, Star	294 Newbury St, Boston, MA 02115		42.34881037	-71.08476949	https://redwhiteboston.com/menu/	There’s no need to worry about milk, cream, or butter in any of their soups, since this is a vegan restaurant.
Revolution Health Kitchen ⭐️	Star, Cafe, Healthy	150 Huntington Ave, Boston, MA 02115		42.34447919	-71.08234937	https://www.revolutionhealthkitchen.com/	This plant-based cafe focuses on fresh, local cuisine with healthy ingredients. They serve soups, salads, toasts, oatmeal bowls, smoothie bowls, smoothies, and juices.
Rhythm ‘n Wraps ⭐️ 	Star, Vegan, Lunch/Dinner	1096 Commonwealth Ave, Boston, MA 02134		42.35181028	-71.12428853	https://www.rhythmnwraps.com/menus/	Their vegan comfort food menu includes American classics, like burgers, loaded fries, and Philly cheesesteaks.
Rock Bottom	Lunch/Dinner	115 Stuart St, Boston, MA 02116		42.35136934	-71.0652865	https://rockbottom.com/nutrition-allergy-info/	More info coming soon...
Russell House Tavern 	American, Lunch/Dinner	14 John F. Kennedy St, Cambridge, MA 02138		42.37315816	-71.11948752	https://russellhousecambridge.com/menus/	They label their menu for dairy-free and gluten-free guests. The dairy-free “as is” options include some gems, like fish & chips, confit chicken wings, and crispy brussels sprouts. But they also have several more items they can make dairy-free — just ask. They serve brunch and dinner.
Sally’s Sandwiches 	Breakfast, Lunch/Dinner, Sandwhich	11 Holyoke St, Cambridge, MA 02138		42.37203192	-71.11834296	https://www.sallyssandwiches.com/	They serve Blackbird Doughnuts, including the seasonal vegan varieties (which are fried in shared oil with the non-vegan doughnuts). Several of their sandwiches can be custom ordered without dairy, and they do seem to take cross-contamination and allergy requests seriously in preparation. They also offer a gluten-free wrap.
Sally’s Sandwiches 	Breakfast, Lunch/Dinner, Sandwhich	492 Tremont St, Boston, MA 02116		42.34565485	-71.0691929	https://www.sallyssandwiches.com/	They serve Blackbird Doughnuts, including the seasonal vegan varieties (which are fried in shared oil with the non-vegan doughnuts). Several of their sandwiches can be custom ordered without dairy, and they do seem to take cross-contamination and allergy requests seriously in preparation. They also offer a gluten-free wrap.
Sofra Bakery & Cafe ⭐️ 	Star, Cafe, Bakery	1 Belmont St, Cambridge, MA 02138		42.37485674	-71.15031413	https://www.sofrabakery.com/info-hours	Their online menu is labeled for dairy-free and gluten-free customers, and it includes a good range of dairy-free options, including moussaka made with cashew mornay. In store, they also label their items for vegan guests. They also have a few dairy-free treats, like halva and molasses cookies, and they sell local provisions.
Stillwater 	Lunch/Dinner	120 Kingston St, Boston, MA 02111		42.35230632	-71.05928541	https://www.stillwaterboston.com/menus/	Their menu includes some dairy-free and vegan “snacks,” salads, and Cuban Black Beans and Rice, where you can opt to add your protein of choice.
Stoked Pizza 	Pizza, Lunch/Dinner	1632 Beacon St, Brookline, MA 02446		42.33973396	-71.13571511	https://www.stokedpizzaco.com/vegan-brookline	Thanks to Sarah for this recommendation. This Italian restaurant offers a separate vegan menu and it is quite big. It includes appetizers, salads, and various pizzas. They offer vegan cheese and meats, so you can custom order most of their pizzas without dairy.
Stoked Pizza 	Pizza, Lunch/Dinner	1611 Massachusetts Ave, Cambridge, MA 02138		42.38015624	-71.1196666	https://www.stokedpizzaco.com/vegan-brookline	Thanks to Sarah for this recommendation. This Italian restaurant offers a separate vegan menu and it is quite big. It includes appetizers, salads, and various pizzas. They offer vegan cheese and meats, so you can custom order most of their pizzas without dairy.
Subway	Sandwhich, Lunch/Dinner	1578 Tremont Street Unit 1 Boston, MA 02120		42.33326776	-71.10252958	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	230 Tremont St Boston, MA 02116		42.351286	-71.06463969	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	274 Franklin St Boston, MA 02110		42.3569257	-71.05355399	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Boston Children's Hospital 300 Longwood Avenue Boston, MA 02115		42.33750417	-71.10545537	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	31 Saint James Ave Suite 110, 1st Floor Boston, MA 02116		42.35092349	-71.07159815	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	350 Longwood Ave. Boston, MA 02115		42.33847504	-71.10687596	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Corner Mall, 417 Washington St Boston, MA 02108		42.35566818	-71.06045906	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Boston University Medical Campus, 700 Albany Street Boston, MA 02118		42.33554718	-71.07114114	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Boston University, 700 Commonwealth Avenue Boston, MA 02215		42.34947591	-71.10406741	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	904 Huntington Ave Boston, MA 02115		42.33192494	-71.11186104	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	981 Tremont St Boston, MA 02116		42.33734278	-71.08438472	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Northeastern University, Ryder Hall 11 Leon Street Boston, MA 02115		42.33651066	-71.09089977	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	Star Variety C-Store, 4 Central Square Cambridge, MA 02139		42.36499293	-71.10422161	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Subway	Sandwhich, Lunch/Dinner	The Garage, Corner of Mt. Auburn & Jfk St. Level 1, Unit 2-09 Cambridge, MA 02138		42.37248696	-71.11953457	https://www.subway.com/-/media/USA/Documents/Nutrition/US_Allergen_chart.pdf	See website for more info!
Tasty Burger 	Grill, Burger, Lunch/Dinner	Fenway, 1301 Boylston St, Boston, MA 02215		42.34473	-71.09837287	https://www.tastyburger.com/allergens/	They offer a dairy-free roll for their burgers, so most of their burgers, without cheese, can be ordered dairy-free. They also have a vegan patty option.
Tasty Burger 	Grill, Burger, Lunch/Dinner	Back Bay, 145 Dartmouth Street, Boston, MA 02116		42.34725113	-71.07569437	https://www.tastyburger.com/allergens/	They offer a dairy-free roll for their burgers, so most of their burgers, without cheese, can be ordered dairy-free. They also have a vegan patty option.
Tasty Burger 	Grill, Burger, Lunch/Dinner	40 JFK Street, Cambridge, MA 02138		42.37258772	-71.1198961	https://www.tastyburger.com/allergens/	They offer a dairy-free roll for their burgers, so most of their burgers, without cheese, can be ordered dairy-free. They also have a vegan patty option.
Tasty Burger 	Grill, Burger, Lunch/Dinner	North Station, 1 Nashua Street, Boston, MA 02114		42.36592778	-71.06349652	https://www.tastyburger.com/allergens/	They offer a dairy-free roll for their burgers, so most of their burgers, without cheese, can be ordered dairy-free. They also have a vegan patty option.
Tasty Burger 	Grill, Burger, Lunch/Dinner	Central Square, 23 Prospect Street, Cambridge, MA 02139		42.36604883	-71.10364125	https://www.tastyburger.com/allergens/	They offer a dairy-free roll for their burgers, so most of their burgers, without cheese, can be ordered dairy-free. They also have a vegan patty option.
TeaMoji 	Cafe, Boba	3 N Beacon St, Boston, MA 02134		42.35378888	-71.13748155	https://www.teamojiboston.com/	They offer dairy-free milk for all of their boba milk teas, and even default to dairy-free for some of them. They have oat milk, almond milk, and soy milk, but use caution with their “non dairy” creamer. They also have banh mi, and a couple dairy-free snack items.
The Friendly Toast	Breakfast	35 Stanhope St, Boston, MA 02116		42.34846225	-71.07323351	https://www.thefriendlytoast.com/faq	More info coming soon...
The Friendly Toast	Breakfast	199 Boylston St, Chestnut Hill, MA 02467		42.32150744	-71.17567024	https://www.thefriendlytoast.com/faq	More info coming soon...
The Smoke Shop BBQ 	Grill, BBQ	8 Holyoke St, Cambridge, MA 02138		42.37267071	-71.11790825	https://thesmokeshopbbq.com/food-menu/	Jessica let us know she has successfully eaten dairy-free at two of their locations, with the same great experience. “Their allergen menu is clear online and they also provide a printed one on request in the restaurant. They also have it as part of their protocol that a manager brings out your dish.”
The Smoke Shop BBQ 	Grill, BBQ	25 Hampshire St, Cambridge, MA 02139		42.36642192	-71.09149504	https://thesmokeshopbbq.com/food-menu/	Jessica let us know she has successfully eaten dairy-free at two of their locations, with the same great experience. “Their allergen menu is clear online and they also provide a printed one on request in the restaurant. They also have it as part of their protocol that a manager brings out your dish.”
The Smoke Shop BBQ 	Grill, BBQ	325 Assembly Row, Somerville, MA 02145		42.3923471	-71.07861506	https://thesmokeshopbbq.com/food-menu/	Jessica let us know she has successfully eaten dairy-free at two of their locations, with the same great experience. “Their allergen menu is clear online and they also provide a printed one on request in the restaurant. They also have it as part of their protocol that a manager brings out your dish.”
The Smoke Shop BBQ 	Grill, BBQ	343 Congress St, Boston, MA 02210		42.35072063	-71.04927715	https://thesmokeshopbbq.com/food-menu/	Jessica let us know she has successfully eaten dairy-free at two of their locations, with the same great experience. “Their allergen menu is clear online and they also provide a printed one on request in the restaurant. They also have it as part of their protocol that a manager brings out your dish.”
The Smoke Shop BBQ 	Grill, BBQ	80 Causeway St, Boston, MA 02114		42.36563676	-71.06180132	https://thesmokeshopbbq.com/food-menu/	Jessica let us know she has successfully eaten dairy-free at two of their locations, with the same great experience. “Their allergen menu is clear online and they also provide a printed one on request in the restaurant. They also have it as part of their protocol that a manager brings out your dish.”
Thinking Cup ⭐️ 	Star, Cafe, Coffee	85 Newbury St, Boston, MA 02116		42.35188472	-71.07494012	http://thinkingcup.com/	This local coffee house has a dairy-free menu, which includes a small selection of goodies, like Zucchini Bread, Granola, Biscotti, Focaccia Bread, and Chia Seed Pudding. They also have a couple sandwiches that can be ordered dairy free, and offer almond, soy, oat, macadamia, and pistachio milk alternatives for lattes.
Thinking Cup ⭐️ 	Star, Cafe, Coffee	165 Tremont St, Boston, MA 02111		42.35404647	-71.06376601	http://thinkingcup.com/	This local coffee house has a dairy-free menu, which includes a small selection of goodies, like Zucchini Bread, Granola, Biscotti, Focaccia Bread, and Chia Seed Pudding. They also have a couple sandwiches that can be ordered dairy free, and offer almond, soy, oat, macadamia, and pistachio milk alternatives for lattes.
Thinking Cup ⭐️ 	Star, Cafe, Coffee	236 Hanover St, Boston, MA 02113		42.36326283	-71.05514553	http://thinkingcup.com/	This local coffee house has a dairy-free menu, which includes a small selection of goodies, like Zucchini Bread, Granola, Biscotti, Focaccia Bread, and Chia Seed Pudding. They also have a couple sandwiches that can be ordered dairy free, and offer almond, soy, oat, macadamia, and pistachio milk alternatives for lattes.
Union Square Donuts 	Bakery, Dessert	Boston Public Market, 100 Hanover St, Boston, MA 02108		42.36172798	-71.05754505	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Union Square Donuts 	Bakery, Dessert	20 Bow St, Somerville, MA 02143		42.38083718	-71.09721671	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Union Square Donuts 	Bakery, Dessert	33 South St, Somerville, MA 02143		42.37438627	-71.08991957	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Union Square Donuts 	Bakery, Dessert	401 Park Dr, Boston, MA 02215		42.34735352	-71.10174473	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Union Square Donuts 	Bakery, Dessert	457 Grand Union Blvd, Somerville, MA 02145		42.39464627	-71.07993102	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Union Square Donuts 	Bakery, Dessert	409 Harvard St, Brookline, MA 02446		42.34596505	-71.12687326	https://www.unionsquaredonuts.com/allergens	They typically have around three vegan donut flavors daily, and offer almond, soy, and oat milks for coffee drinks.
Veggie Galaxy ⭐️ 	Star, Vegan, Lunch/Dinner	450 Massachusetts Ave, Cambridge, MA 02139		42.36400896	-71.10098588	https://www.veggiegalaxy.com/	This out-of-this-world, from-scratch diner is completely vegetarian, and everything on their menu can be made vegan — from the stuffed French Toast to the Loaded Mac & Cheese to the Sundaes with hot fudge and whip topping. It’s also a great option if you are dairy-free, but eat eggs, since they do offer omelets and scrambles. You can stop by for breakfast, lunch, dinner, dessert, or just to pick up some treats from the full vegan bakery they have on site.
Veggie Grill ⭐️ 	Vegan, Star	57 John F. Kennedy St, Cambridge, MA 02138		42.37227475	-71.1203239	https://veggiegrill.com/nutritional-menu/	This vegan fast-casual restaurant chain serves burgers, sandwiches, bowls, salads, and plant-based variations on popular dishes. Their selection ranges from fresh and healthy to comfort food. They also have a menu of desserts.
Violette Gluten Free Bakery ⭐️ 	Star, Bakery	1786 Massachusetts Ave, Cambridge, MA 02140		42.38592985	-71.11948851	https://violettegf.com/	Their dairy-free menu is quite sizable, with an array of cookies, cupcakes, cakes, dessert bars, muffins, cinnamon buns, and other pastries.
Wagamama	Lunch/Dinner	boston faneuil hall, quincy market building, 1 s market street, Boston, MA		42.36024343	-71.05509034	https://www.wagamama.us/	More info coming soon...
Wagamama	Lunch/Dinner	Prudential Center, 800 boylston street, store 117, boston, ma		42.34690371	-71.08298969	https://www.wagamama.us/	More info coming soon...
